intent,query,answer
21,한국현대사의 이해,"해당 과목은 사상과 역사 영역이며, 안내에 따른 학기 중에 반드시 이수해야 합니다.
2학년 中 : 인문과학, 사회과학, 경영경제, 호텔관광, 예체능, 법학 계열 학과"
21,컴퓨팅 사고기반 기초코딩,"해당 과목은 자연과 과학기술 영역이며, 안내에 따른 학기 중에 반드시 이수해야 합니다.
[1학년 1학기] 인문과학, 사회과학, 경영경제, 호텔관광, 예체능, 법학 계열 학과, 디자인이노베이션전공, 만화애니메이션텍전공"
21,소프트웨어 기초코딩,"해당 과목은 자연과 과학기술 영역이며, 안내에 따른 학기 중에 반드시 이수해야 합니다.
[1학년 1학기] 자연과학, 생명과학, 공과 계열 학과"
21,프로그래밍입문-P,"해당 과목은 자연과 과학기술 영역이며, 안내에 따른 학기 중에 반드시 이수해야 합니다.
[1학년 2학기] 인문과학, 사회과학, 경영경제, 호텔관광, 법학 계열 학과, 디자인이노베이션전공, 만화애니메이션텍전공"
21,고급프로그래밍입문-P,"해당 과목은 자연과 과학기술 영역이며, 안내에 따른 학기 중에 반드시 이수해야 합니다. 그러나 에비대학프로그램으로 프로그래밍과목을 수강한 학생은 지정된 과목을 수강한 것으로 인정합니다. (고급프로그래밍이해-P ＝ 고급프로그래밍입문-P / 고급프로그래밍이해-C ＝ 고급프로그래밍입문-C)
1학년 학기 : 컴퓨터공학과, 소프트웨어학과, 데이터사이언스학과, 무인이동체학과, 스마트기기학과, 인공지능학과
[1학년 2학기] 수학통계학과, 물리천문학과, 식품생명공학과, 바이오융합학과, 바이오산업지원학과, 스마트생명산업학과, 정보보호학과, 건축공학과, 건축학과, 건설환경학과, 환경에너지공간융합학과, 지구자원시스템학과, 항공시스템학과"
21,고급프로그래밍입문-C,"해당 과목은 자연과 과학기술 영역이며, 안내에 따른 학기 중에 반드시 이수해야 합니다. 그러나 에비대학프로그램으로 프로그래밍과목을 수강한 학생은 지정된 과목을 수강한 것으로 인정합니다. (고급프로그래밍이해-P ＝ 고급프로그래밍입문-P / 고급프로그래밍이해-C ＝ 고급프로그래밍입문-C)
[1학년 1학기] 전자정보통신학과
[1학년 2학기] 화학과, 기계학과, 항공우주학과, 나노신소재학과, 원자력학과, 국방시스템학과"
21,정보사회의 사이버윤리,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[1학년 1학기] 건설환경공학과
[2학년 1학기] 정보보호학과"
21,세계경제의 이해,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[2학년 2학기] 건설환경공학과"
21,지구환경과학입문,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[2학년 2학기] 건설환경공학과"
21,Technical Writing 기초,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[3학년 1학기] 정보보호학과, 소프트웨어학과, 데이터사이언스학과, 인공지능학과
[3학년 2학기] 컴퓨터학과"
21,학점이수,전공기초교양과목에서 지정해제되었습니다.
21,전산개론-O,해당 과목은 2021년부터 지정해제되었습니다.
21,경영수학,"전공기초교양과목에서 지정해제되며, 경영학과의 전공필수로 변경됩니다."
21,기초미적분학,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[1학년 1학기] 생명과학, 소프트웨어융합, 공학(환경에너지공간융합학과 제외) 계열 학과"
21,일변수미적분학,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[1학년 1학기] 자연과학, 전자정보, 공과(환경에너지공간융합학과·국방시스템학과·항공시스템공학과 제외) 계열 학과, 데이터사이언스학과, 무인이동체학과, 스마트기기학과, 인공지능학과
[1학년 2학기] 국방시스템학과, 항공시스템"
21,다변수미적분학,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[1학년 2학기] 자연과학, 공과(환경에너지공간융합학과·국방시스템학과·항공시스템공학과 제외) 계열 학과"
21,공업수학1,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[1학년 2학기] 전자정보, 소프트웨어융합(정보보호학과 제외) 계열 학과
[2학년 1학기] 공학(건축학과 제외) 계열 학과"
21,공업수학2,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[2학년 1학기] 전자정보통신학과
[2학년 2학기] 공학(건축학과 제외) 계열 학과"
21,일반물리학및실험1,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[1학년 1학기] 전자정보, 소프트웨어융합(소프트웨어학과 제외), 공학(건축공학과·건축학과 제외) 계열 학과 
[2학년 1학기] 건축공학과"
21,일반물리학및실험2,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[1학년 2학기] 전자정보통신학과, 공학(건축공학과·건축학과 제외) 계열 학과
[2학년 2학기] 건축공학과"
21,일반화학및실험1,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[1학년 1학기] 생명과학 계열 학과, 화학과, 나노신소재학과
[2학년 1학기] 환경에너지공간융합학과"
21,일반화학및실험2,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[1학년 2학기] 생명과학 계열 학과, 화학과, 나노신소재학과
[2학년 2학기] 환경에너지공간융합학과"
21,일반생물학,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다. A가 붙은 학과는 1학기 2학기에 통계학개론, 일반생물학 중 1과목을 이수해야 합니다.
[1학년 2학기] 화학과(A), 정보보호학과, 환경에너지공간융합학과"
21,일반화학,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다.
[1학년 1학기] 전자정보통신학과, 지구자원시스템학과
[2학년 1학기] 건축공학과, 건설환경공학과, 기계공학과, 항공우주공학과"
21,통계학개론,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 합니다. A가 붙은 학과는 1학기 2학기에 통계학개론, 일반생물학 중 1과목을 이수해야 합니다.
[1학년 2학기] 화학과(A), 데이터사이언스학과, 환경에너지공간융합학과
[2학년 2학기] 소프트웨어학과
[3학년 1학기] 건축공학과"
22,공통필수,"공통필수 과목으로 신입생세미나A·B, 창업가기업가정신1, 문제해결을위한글쓰기와발표, 서양철학:쟁점과토론, 우주자연인간, 취창업과진로설계, 대학영어 총 8개가 존재합니다."
22,균형교양,자신의 소속계열과 다른 2개 영역에서 6학점 선택 이수해야 합니다.
22,학문기초교양,단과대학 또는 학과에 따라 지정된 과목 선택 이수해야 합니다.
22,단일전공 이수시,학과 또는 전공에 따라 차이가 존재합니다. 자세한 내용은 '졸업이수학점'을 입력하여 확인해주세요.
22,복수전공 이수시(연계·융합 전공포함),복수전공 혹은 연계·융합 전공 이수시 총합 39학점(전필(15학점)+전선(24학점))을 이수해야 합니다.
22,졸업이수학점,"건축학과(5년제)는 168점이며, 그 외의 학과는 130학점입니다."
22,신입생세미나A,모든 학과는 1학년 1학기에 이수해야 합니다.
22,신입생세미나B,모든 학과는 1학년 2학기에 이수해야 합니다.
22,문제해결을 위한 글쓰기와 발표,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 전자정보, 소프트웨어융합, 공과 계열 학과
[1학년 2학기] 인문과학, 사회과학, 경영경제, 호텔관광, 자연과학, 생명과학, 예체능, 법학 계열 학과"
22,서양철학:쟁점과토론,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 인문과학, 사회과학, 경영경제, 호텔관광, 자연과학, 생명과학, 예체능, 법학 계열 학과
[1학년 2학기] 전자정보, 소프트웨어융합, 공과 계열 학과"
22,우주자연인간,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 전자정보, 소프트웨어융합, 공과(환경에너지공간융합학과 제외) 계열 학과
[1학년 2학기] 인문과학, 사회과학, 경영경제, 호텔관광, 자연과학, 생명과학, 예체능, 법학 계열 학과, 정보보호학과, 환경에너지공간융합학과"
22,대학영어,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 인문과학, 사회과학, 경영경제, 호텔관광, 자연과학, 생명과학, 예체능, 법학 계열 학과
[1학년 2학기] 전자정보, 소프트웨어융합, 공과 계열 학과"
22,창업과기업가정신1,모든 학과는 1~4학년(건축학전공은 1~5학년)안에 이수해야 합니다.
22,취창업과진로설계,모든 학과(국방시스템공학과·항공시스템공학과 제외)는 3~4학년(건축학전공은 4~5학년)안에 이수해야 합니다.
22,역사와 사상,"2 ~ 4학년 안에 인문과학 계열 학과를 제외하고 동서양의사상과윤리(3), 성서와기독교(3), 세계사(3), 한국현대사(3) 중 택하여 이수해야 합니다."
22,자연과 과학,"2~4학년 안에 자연과학·생명과학·전자정보공학·소프트웨어융합(디자인이노베이션전공·만화애니메이션텍전공을 제외)·공과 계열 학과를 제외하고 생명과학의이해(3), 수의세계(3), 지구환경과기후변화(3), 현대과학으로의초대(3) 중 택하여 이수해야 합니다."
22,경제와 사회,"2~4학년 안에 사회과학·경영경제·호텔관광 계열 학과를 제외하고 경영학(3), 경제학(3), 미디어빅뱅과방송(3), 현대사회와법(3) 중 택하여 이수해야 합니다."
22,문화와 예술,"2~4학년 안에 예체능 계열 학과, 디자인이노베이션전공, 만화애니메이션텍전공을 제외하고 융합예술의이해(3), 컴퓨터게임과메타버스(3), 한국의문화와한류(3), 현대예술의이해(3) 중 택하여 이수해야 합니다."
22,컴퓨터사고기반 기초코딩,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 인문과학, 사회과학, 경영경제, 호텔관광, 예체능, 법학 계열 학과, 디자인이노베이션, 만화에니메이션택"
22,SW기초코딩,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 자연과학, 생명과학, 공학 계열 학과"
22,프로그래밍활용 - P,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 2학기] 행정학과, 경영학과, 호텔관광경영학과, 외식경영학과"
22,프로그래밍활용 - C,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 전자정보통신공학과
[1학년 2학기] 기계공학과, 우주항공공학과, 양자원자력공학과, 국방시스템공학과"
22,고급프로그래밍 활용,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 소프트웨어융합(디자인이노베이션전공·만화애니메이션텍전공 제외) 계열 학과
[1학년 2학기] 자연과학 계열 학과, 건축공학과, 건설환경공학과, 지구자원시스템공학과"
22,인공지능과 빅데이터,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[2학년 1학기] 인문과학, 자연과학(수학통계학과 제외), 생명과학(바이오융합공학과 제외), 전자정보, 소프트웨어융합 계열 학과, 법학 계열 학과, 행정학과, 건설환경공학과, 항공시스템공학과
[2학년 2학기] 경영경제, 호텔관광, 예체능, 미디어커뮤니케이션학과, 수학통계학과"
22,인공지능활용,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[2학년 2학기] 국어국문학과, 바이오융합공학"
22,고급인공지능활용,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[2학년 1학기] 환경에너지공간융합학과, 지구자원시스템공학과, 우주항공공학과, 국방시스템공학과
[2학년 2학기] 데이터사이언스학과, 인공지능학과, 건축공학과, 건축학과, 건설환경공학과, 기계공학과, 나노신소재공학과, 양자원자력공학과"
22,기초미적분학,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 경제학과, 스마트생명산업융학과, 컴퓨터공학과, 정보보호학과, 소프트웨어학과, 인공지능학과, 환경에너지공간융합학과"
22,미적분학1,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 자연과학, 전자정보, 공학(건축학과·환영에너지공간융학과 제외) 계열 학과, 데이터사이언스학과, 무인이동체공학과, 스마트기기공학과"
22,미적분학2,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 2학기] 자연과학, 공학(건축학과·환영에너지공간융학과 제외) 계열 학과"
22,공업수학1,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 2학기] 전자정보, 소프트웨어융합(정보보호·디자인이노베이션·만화애니메이션텍 제외) 계열 학과
[2학년 1학기] 공과(건축학과 제외) 계열 학과"
22,공업수학2,"전자정보, 공과(건축학과 제외) 계열 학과는 2학년 2학기 때 이수해야 합니다."
22,통계학개론,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다. A가 붙은 학과는 1학기 2학기에 통계학개론, 일반생물학 중 1과목을 이수해야 합니다.
[1학년 1학기] 건축학과
[1학년 2학기] 경제학과, 화학과(A), 데이터사이언스학과
[2학년 2학기] 소프트웨어학과, 환경에너지공간융합학과
[3학년 1학기] 건축공학과"
22,일반물리학1,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 전자정보, 소프트웨어융합(소프트웨어학과·디자인이노베이션학과·만화애니메이션텍학과 제외), 공학(건축공학과·건축학과 제외) 계열 학과
[2학년 1학기] 건축공학과"
22,일반물리학2,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 2학기] 전자정보, 공학(건축공학과·건축학과·건설환경공학과·환경에너지공간융합학과 제외) 계열 학과
[2학년 2학기] 건축공학과"
22,일반화학1,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 생명과학 계열 학과, 화학과, 건설환경공학과, 환경에너지공간융합학과, 지구자원시스템공학과, 나노신소재공학과·, 양자원자력공학과
[1학년 2학기] 전자정보 계열 학과
[2학년 1학기] 건축공학과, 기계공학과, 항공우주공학과"
22,일반화확2,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 2학기] 생명과학 계열 학과, 화학과, 환경에너지공간융합학과, 나노신소재공학과"
22,일반생물학,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다. A가 붙은 학과는 1학기 2학기에 통계학개론, 일반생물학 중 1과목을 이수해야 합니다.
[1학년 2학기] 화학과(A), 정보보호학과, 환경에너지공간융합학과"
23,공통필수,"공통필수 과목에는 신입생세미나A·B, 창업가기업가정신1, 문제해결을위한글쓰기와발표, 서양철학:쟁점과토론, 우주자연인간, 취창업과진로설계, 대학영어으로 총 8개가 존재합니다."
23,균형교양,자신의 소속계열과 다른 2개 영역에서 6학점 선택 이수해야 합니다.
23,학문기초교양,단과대학 또는 학과에 따라 지정된 과목 선택 이수해야 합니다.
23,단일전공 이수시,학과 또는 전공에 따라 차이가 존재합니다. 자세한 내용은 '졸업이수학점'을 입력하여 확인해주세요.
23,복수전공 이수시(연계·융합 전공포함),복수전공 혹은 연계·융합 전공 이수시 총합 39학점(전필(15학점)+전선(24학점))을 이수해야 합니다.
23,졸업이수학점,"건축학과(5년제)는 168점이며, 그 외의 학과는 130학점입니다."
23,신입생세미나A,모든 학과는 1학년 1학기에 이수해야 합니다.
23,신입생세미나B,모든 학과는 1학년 2학기에 이수해야 합니다.
23,문제해결을 위한 글쓰기와 발표,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 전자정보, 소프트웨어융합, 공과 계열 학과
[1학년 2학기] 인문과학, 사회과학, 경영경제, 호텔관광, 자연과학, 생명과학, 예체능, 법학 계열 학과"
23,서양철학:쟁점과토론,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 인문과학, 사회과학, 경영경제, 호텔관광, 자연과학, 생명과학, 예체능, 법학 계열 학과
[1학년 2학기] 전자정보, 소프트웨어융합, 공과 계열 학과"
23,우주자연인간,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 전자정보, 소프트웨어융합(정보보호학과 제외), 공과(환경에너지공간융합학과 제외) 계열 학과
[1학년 2학기] 인문과학, 사회과학, 경영경제, 호텔관광, 자연과학, 생명과학, 예체능, 법학 계열 학과, 정보보호학과, 환경에너지공간융합학과"
23,대학영어,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 인문과학, 사회과학, 경영경제, 호텔관광, 자연과학, 생명과학, 예체능, 법학 계열 학과
[1학년 2학기] 전자정보, 소프트웨어융합, 공과 계열 학과"
23,창업과기업가정신1,모든 학과는 1~4학년(건축학전공은 1~5학년)안에 이수해야 합니다.
23,취창업과진로설계,모든 학과(국방시스템공학과·항공시스템공학과 제외)는 3~4학년(건축학전공은 4~5학년)안에 이수
23,역사와 사상,"2 ~ 4학년 안에 인문과학 계열 학과를 제외하고 동서양의사상과윤리(3), 성서와기독교(3), 세계사(3), 한국현대사(3) 중 택하여 이수해야 합니다."
23,자연과 과학,"2~4학년 안에 자연과학·생명과학·전자정보공학·소프트웨어융합(디자인이노베이션전공·만화애니메이션텍전공을 제외)·공과 계열 학과를 제외하고 생명과학의이해(3), 수의세계(3), 지구환경과기후변화(3), 현대과학으로의초대(3) 중 택하여 이수해야 합니다."
23,경제와 사회,"2~4학년 안에 사회과학·경영경제·호텔관광 계열 학과를 제외하고 경영학(3), 경제학(3), 미디어빅뱅과방송(3), 현대사회와법(3) 중 택하여 이수해야 합니다."
23,문화와 예술,"2~4학년 안에 예체능 계열 학과, 디자인이노베이션전공, 만화애니메이션텍전공을 제외하고 융합예술의이해(3), 컴퓨터게임과메타버스(3), 한국의문화와한류(3), 현대예술의이해(3) 중 택하여 이수해야 합니다."
23,컴퓨터사고기반 기초코딩,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 인문과학, 사회과학, 경영경제, 호텔관광, 예체능, 법학 계열 학과 및 디자인이노베이션, 만화에니메이션택"
23,SW기초코딩,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 자연과학, 생명과학, 공학 계열 학과"
23,프로그래밍활용 - P,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 2학기] 행정학과, 경영학과, 호텔관광경영학과, 외식경영학과"
23,프로그래밍활용 - C,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 전자정보 계열 학과
[1학년 2학기] 기계공학과, 우주항공공학과, 양자원자력공학과, 국방시스템공학과"
23,고급프로그래밍 활용,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 소프트웨어융합(디자인이노베이션전공·만화애니메이션텍전공 제외) 계열 학과
[1학년 2학기] 자연과학 계열 학과, 건축공학과, 건설환경공학과, 지구자원시스템공학과"
23,인공지능과 빅데이터,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[2학년 1학기] 인문과학, 자연과학(수학통계학과 제외), 생명과학(바이오융합공학과 제외), 전자정보, 소프트웨어융합 계열 학과, 법학 계열 학과, 행정학과, 건설환경공학과, 항공시스템공학과
[2학년 2학기] 경영경제, 호텔관광, 예체능, 미디어커뮤니케이션학과, 수학통계학과"
23,인공지능활용,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[2학년 2학기] 국어국문학과, 바이오융합공학"
23,고급인공지능활용,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[2학년 1학기] 환경에너지공간융합학과, 지구자원시스템공학과, 우주항공공학과, 국방시스템공학과
[2학년 2학기] 데이터사이언스학과, 인공지능학과, 건축공학, 건축학, 건설환경공학과, 기계공학과, 나노신소재공학과, 양자원자력공학과"
23,기초미적분학,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 경제학과, 스마트생명산업융학과, 컴퓨터공학과, 정보보호학과, 소프트웨어학과, 인공지능학과, 환경에너지공간융합학과"
23,미적분학1,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 자연과학, 전자정보, 공학(건축학과·환영에너지공간융학과 제외) 계열 학과, 데이터사이언스학과, 지능기전공학과"
23,미적분학2,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 2학기] 자연과학, 공학(건축학과·환영에너지공간융학과 제외) 계열 학과"
23,공업수학1,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 2학기] 전자정보, 정보보호·소프트웨어융합(디자인이노베이션·만화애니메이션텍 제외) 계열 학과
[2학년 1학기] 공과(건축학과 제외) 계열 학과"
23,공업수학2,전자정보·건축학과를 제외한 공과 계열 학과는 2학년 2학기 때 이수해야 합니다.
23,통계학개론,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다. A가 붙은 학과는 1학기 2학기에 통계학개론, 일반생물학 중 1과목을 이수해야 합니다.
[1학년 1학기] 건축학과
[1학년 2학기] 경제학과, 화학과(A), 데이터사이언스학과
[2학년 2학기] 소프트웨어학과, 환경에너지공간융합학과
[3학년 1학기] 건축공학과"
23,일반물리학1,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 전자정보, 소프트웨어융합(소프트웨어학과·디자인이노베이션학과·만화애니메이션텍학과 제외), 공학(건축공학과·건축학과 제외) 계열 학과
[2학년 1학기] 건축공학과"
23,일반물리학2,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 2학기] 전자정보, 공학(건축공학과·건축학과·건설환경공학과·환경에너지공간융합학과 제외) 계열 학과
[2학년 2학기] 건축공학과"
23,일반화학1,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 1학기] 생명과학 계열 학과, 화학과, 건설환경공학과, 환경에너지공간융합학과, 지구자원시스템공학과, 나노신소재공학과·, 양자원자력공학과
[1학년 2학기] 전자정보 계열 학과
[2학년 1학기] 건축공학과, 기계공학과, 우주항공공학과"
23,일반화확2,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다.
[1학년 2학기] 생명과학 계열 학과, 화학과, 환경에너지공간융합학과, 나노신소재공학과"
23,일반생물학,"해당 과목은 안내에 따른 학기 중에 이수해야 합니다. A가 붙은 학과는 1학기 2학기에 통계학개론, 일반생물학 중 1과목을 이수해야 합니다.
[1학년 2학기] 화학과(A), 정보보호학과, 환경에너지공간융합학과"
